,title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,query,rank,date,local_image
537,티엔느디자인 3D 디자인 사계절 단모 거실 러그 NO.5,https://search.shopping.naver.com/gate.nhn?id=30314864618,https://shopping-phinf.pstatic.net/main_3031486/30314864618.20220105163853.jpg,58000,,네이버,30314864618,1,티엔느디자인,티엔느디자인,가구/인테리어,카페트/러그,러그,,러그,38,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3031486|30314864618.20220105163853.jpg
538,바이빔 아주르 헤링본 사이잘룩 사계절 러그,https://search.shopping.naver.com/gate.nhn?id=32661097619,https://shopping-phinf.pstatic.net/main_3266109/32661097619.20220531102054.jpg,11500,,네이버,32661097619,1,바이빔,바이빔,가구/인테리어,카페트/러그,러그,,러그,39,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3266109|32661097619.20220531102054.jpg
539,더프리그 먼지없는 워셔블 도트 땡땡이 극세사 직사각 러그,https://search.shopping.naver.com/gate.nhn?id=29284697618,https://shopping-phinf.pstatic.net/main_2928469/29284697618.20211018180519.jpg,32900,,네이버,29284697618,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,40,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2928469|29284697618.20211018180519.jpg
542,모티프 방수 러그 거실 카페트 아이방 사계절 워셔블,https://search.shopping.naver.com/gate.nhn?id=84269936048,https://shopping-phinf.pstatic.net/main_8426993/84269936048.jpg,89000,,호이데코,84269936048,2,호이데코,,가구/인테리어,카페트/러그,러그,,러그,43,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8426993|84269936048.jpg
543,한스갤러리 원형 러그 소형 대형 아이방 식탁 침실 거실 러그 카페트,https://search.shopping.naver.com/gate.nhn?id=83080237407,https://shopping-phinf.pstatic.net/main_8308023/83080237407.4.jpg,14800,,HANSGALLERY,83080237407,2,,,가구/인테리어,카페트/러그,러그,,러그,44,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8308023|83080237407.4.jpg
544,원형러그 단모 가성비 극세사,https://search.shopping.naver.com/gate.nhn?id=85261160866,https://shopping-phinf.pstatic.net/main_8526116/85261160866.jpg,18900,,더좋은스토어,85261160866,2,,,가구/인테리어,카페트/러그,러그,,러그,45,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8526116|85261160866.jpg
545,먼지없는 헤링본 러그 거실 카페트 사이잘룩 안마의자 매트,https://search.shopping.naver.com/gate.nhn?id=82330570708,https://shopping-phinf.pstatic.net/main_8233057/82330570708.6.jpg,18800,,노미아,82330570708,2,노미아,,가구/인테리어,카페트/러그,러그,,러그,46,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8233057|82330570708.6.jpg
546,사계절 먼지없는 물세탁 타원형카페트 러그 거실인테리어 극세사 타원형러그,https://search.shopping.naver.com/gate.nhn?id=85017745062,https://shopping-phinf.pstatic.net/main_8501774/85017745062.jpg,31900,,Hh-shop,85017745062,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,47,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8501774|85017745062.jpg
547,노아 러그 카페트 거실 식탁 원룸 대형 워셔블 사계절,https://search.shopping.naver.com/gate.nhn?id=82192942904,https://shopping-phinf.pstatic.net/main_8219294/82192942904.jpg,38900,,스타일러그,82192942904,2,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,48,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8219294|82192942904.jpg
548,바이빔 워셔블 포인트 러그,https://search.shopping.naver.com/gate.nhn?id=25737182522,https://shopping-phinf.pstatic.net/main_2573718/25737182522.20220829134529.jpg,25500,,네이버,25737182522,1,바이빔,바이빔,가구/인테리어,카페트/러그,러그,,러그,49,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2573718|25737182522.20220829134529.jpg
549,더프리그 내츄럴 그랑블 투톤 사계절 단모 러그,https://search.shopping.naver.com/gate.nhn?id=27347352623,https://shopping-phinf.pstatic.net/main_2734735/27347352623.20210916103035.jpg,29900,,네이버,27347352623,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,50,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2734735|27347352623.20210916103035.jpg
552,모두의러그 데일리/팔레트 사계절 단모 거실 러그 사각 원형 모음,https://search.shopping.naver.com/gate.nhn?id=82850778908,https://shopping-phinf.pstatic.net/main_8285077/82850778908.5.jpg,18900,,모두의러그,82850778908,2,,,가구/인테리어,카페트/러그,러그,,러그,53,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8285077|82850778908.5.jpg
553,극세사 먼지없는 물세탁러그 거실 멜란지 러그,https://search.shopping.naver.com/gate.nhn?id=84549464124,https://shopping-phinf.pstatic.net/main_8454946/84549464124.jpg,21400,,Hh-shop,84549464124,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,54,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8454946|84549464124.jpg
554,사계절러그 물세탁 가능한 엠보싱 거실러그,https://search.shopping.naver.com/gate.nhn?id=84559730573,https://shopping-phinf.pstatic.net/main_8455973/84559730573.jpg,22900,,리빙올뎃,84559730573,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,55,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8455973|84559730573.jpg
555,먼지없는 워셔블 러그 거실 카페트 주문제작 맞춤 식탁 대형 방수 사이잘룩,https://search.shopping.naver.com/gate.nhn?id=82076202076,https://shopping-phinf.pstatic.net/main_8207620/82076202076.9.jpg,19900,,드리울,82076202076,2,,,가구/인테리어,카페트/러그,러그,,러그,56,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8207620|82076202076.9.jpg
556,비비엔다 순수 누빔 아기 자수 원형러그 신생아 아이방 놀이매트,https://search.shopping.naver.com/gate.nhn?id=83644462677,https://shopping-phinf.pstatic.net/main_8364446/83644462677.1.jpg,59000,,비비엔다,83644462677,2,비비엔다,비비엔다,가구/인테리어,카페트/러그,러그,,러그,57,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8364446|83644462677.1.jpg
557,마이하우스 먼지없는 방수 러그 브릭,https://search.shopping.naver.com/gate.nhn?id=24260676522,https://shopping-phinf.pstatic.net/main_2426067/24260676522.20200924110016.jpg,88990,,네이버,24260676522,1,마이하우스,마이하우스,가구/인테리어,카페트/러그,러그,,러그,58,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2426067|24260676522.20200924110016.jpg
558,오가니크라프트 사이잘룩 러그 TIMZO,https://search.shopping.naver.com/gate.nhn?id=30529563618,https://shopping-phinf.pstatic.net/main_3052956/30529563618.20220113161148.jpg,73000,,네이버,30529563618,1,오가니크라프트,오가니크라프트,가구/인테리어,카페트/러그,러그,,러그,59,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3052956|30529563618.20220113161148.jpg
559,바이빔 소프트 러그,https://search.shopping.naver.com/gate.nhn?id=15990513222,https://shopping-phinf.pstatic.net/main_1599051/15990513222.20181106113424.jpg,9900,,네이버,15990513222,1,바이빔,바이빔,가구/인테리어,카페트/러그,러그,,러그,60,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1599051|15990513222.20181106113424.jpg
562,바이빔 캔디 러그,https://search.shopping.naver.com/gate.nhn?id=25737368522,https://shopping-phinf.pstatic.net/main_2573736/25737368522.20210125184340.jpg,17900,,네이버,25737368522,1,바이빔,바이빔,가구/인테리어,카페트/러그,러그,,러그,63,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2573736|25737368522.20210125184340.jpg
563,마켓비 JANSSEN 스트립 러그,https://search.shopping.naver.com/gate.nhn?id=21834442818,https://shopping-phinf.pstatic.net/main_2183444/21834442818.20200128164554.jpg,6900,,네이버,21834442818,1,마켓비,마켓비,가구/인테리어,카페트/러그,러그,,러그,64,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2183444|21834442818.20200128164554.jpg
564,안마의자매트 소음방지 러그,https://search.shopping.naver.com/gate.nhn?id=83267078135,https://shopping-phinf.pstatic.net/main_8326707/83267078135.3.jpg,46800,,덕진스펀지,83267078135,2,,,가구/인테리어,카페트/러그,러그,,러그,65,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8326707|83267078135.3.jpg
565,스타일러그 자가드 헤링본 사이잘룩 원형 러그,https://search.shopping.naver.com/gate.nhn?id=30228763618,https://shopping-phinf.pstatic.net/main_3022876/30228763618.20211220111755.jpg,22900,,네이버,30228763618,1,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,66,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3022876|30228763618.20211220111755.jpg
566,라익디스 사계절 사각 미니멀러그,https://search.shopping.naver.com/gate.nhn?id=29550175619,https://shopping-phinf.pstatic.net/main_2955017/29550175619.20211105160620.jpg,29000,,네이버,29550175619,1,라익디스,라익디스,가구/인테리어,카페트/러그,러그,,러그,67,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2955017|29550175619.20211105160620.jpg
567,모던하우스 WOW 사계절 스트라이프 항균 러그,https://search.shopping.naver.com/gate.nhn?id=37738294619,https://shopping-phinf.pstatic.net/main_3773829/37738294619.20230206171237.jpg,16640,,네이버,37738294619,1,모던하우스,엠에이치앤코,가구/인테리어,카페트/러그,러그,,러그,68,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3773829|37738294619.20230206171237.jpg
568,호이데코 먼지없는 워셔블 단모 러블리 원형 러그,https://search.shopping.naver.com/gate.nhn?id=35416894620,https://shopping-phinf.pstatic.net/main_3541689/35416894620.20221026105238.jpg,24900,,네이버,35416894620,1,호이데코,트렌디,가구/인테리어,카페트/러그,러그,,러그,69,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3541689|35416894620.20221026105238.jpg
569,더프리그 워셔블 클루 모로칸 무지 카페트 러그,https://search.shopping.naver.com/gate.nhn?id=34906900618,https://shopping-phinf.pstatic.net/main_3490690/34906900618.20220926164602.jpg,42800,,네이버,34906900618,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,70,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3490690|34906900618.20220926164602.jpg
572,아엠홈 모티브 타일 러그,https://search.shopping.naver.com/gate.nhn?id=29046154586,https://shopping-phinf.pstatic.net/main_2904615/29046154586.20210930143310.jpg,32200,,네이버,29046154586,1,아엠홈,아엠홈,가구/인테리어,카페트/러그,러그,,러그,73,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2904615|29046154586.20210930143310.jpg
573,스노잉래빗 프린팅 원형러그,https://search.shopping.naver.com/gate.nhn?id=13961340655,https://shopping-phinf.pstatic.net/main_1396134/13961340655.20180405112105.jpg,26750,,네이버,13961340655,1,,카페트앤데코,가구/인테리어,카페트/러그,러그,,러그,74,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1396134|13961340655.20180405112105.jpg
574,리앤데코 단모 프리마 러그,https://search.shopping.naver.com/gate.nhn?id=29489715621,https://shopping-phinf.pstatic.net/main_2948971/29489715621.20211101150747.jpg,16950,,네이버,29489715621,1,리앤데코,리앤데코,가구/인테리어,카페트/러그,러그,,러그,75,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2948971|29489715621.20211101150747.jpg
575,러그 거실 카페트 먼지없는 대형 단모 사계절 워셔블,https://search.shopping.naver.com/gate.nhn?id=82531490101,https://shopping-phinf.pstatic.net/main_8253149/82531490101.9.jpg,15900,,한일카페트,82531490101,2,한일카페트,한일카페트,가구/인테리어,카페트/러그,러그,,러그,76,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8253149|82531490101.9.jpg
576,더프리그 쟈가드 헤링본 러그,https://search.shopping.naver.com/gate.nhn?id=28956967586,https://shopping-phinf.pstatic.net/main_2895696/28956967586.20210924125431.jpg,18900,,네이버,28956967586,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,77,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2895696|28956967586.20210924125431.jpg
577,더프리그 리뉴얼 캔디 테라조 인테리어 극세사 단모 러그,https://search.shopping.naver.com/gate.nhn?id=28695034554,https://shopping-phinf.pstatic.net/main_2869503/28695034554.20210903143414.jpg,32900,,네이버,28695034554,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,78,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2869503|28695034554.20210903143414.jpg
578,모두의러그 셔닐 이지케어 생활방수 러그,https://search.shopping.naver.com/gate.nhn?id=29440567619,https://shopping-phinf.pstatic.net/main_2944056/29440567619.20211028150904.jpg,23110,,네이버,29440567619,1,,,가구/인테리어,카페트/러그,러그,,러그,79,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2944056|29440567619.20211028150904.jpg
579,스타일러그 바티스 사계절 장모 거실러그,https://search.shopping.naver.com/gate.nhn?id=30368951618,https://shopping-phinf.pstatic.net/main_3036895/30368951618.20211230205918.jpg,36500,,네이버,30368951618,1,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,80,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3036895|30368951618.20211230205918.jpg
582,더프리그 코지 북유럽 극세사 겨울 장모 침실 거실 러그,https://search.shopping.naver.com/gate.nhn?id=16117993025,https://shopping-phinf.pstatic.net/main_1611799/16117993025.20221111103943.jpg,39800,,네이버,16117993025,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,83,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1611799|16117993025.20221111103943.jpg
